date_mutation,budget,surface,quartier,adresse_nom_voie
2022-06-17,450000.0,82.0,Section 000BR,AV DE LA RESISTANCE
2022-06-17,228000.0,77.0,Section 000BZ,QUAI MARCEL PAGNOL
2022-06-16,169000.0,70.0,Section 000CE,RUE DE SUEZ
2022-06-16,70000.0,110.0,Section 000CY,RUE DOCTEUR PERRIMOND
2022-06-16,88000.0,50.0,Section 000CE,AV BENOIT MALON
2022-06-16,510000.0,331.0,Section 000CN,RUE DE LA GLACIERE
2022-06-16,435000.0,475.0,Section 000BX,BD DU DOCTEUR CUNEO
2022-06-16,120336.0,0.0,Section 000CO,CITE MONTETY
2022-06-16,205000.0,70.0,Section 000BH,AV LOUIS BARTHOU
2022-06-16,156000.0,35.0,Section 000BW,BD COMMANDANT ANDRE BOURGES
2022-06-16,606500.0,119.0,Section 000BP,CHE DE LA CHARTREUSE
2022-06-16,296000.0,81.0,Section 000DP,CHE MON PARADIS
2022-06-16,195500.0,0.0,Section 000CZ,RUE ETIENNE DOLET
2022-06-16,172000.0,50.0,Section 000BT,BD JULES MICHELET
2022-06-16,315000.0,222.0,Section 000CX,AV DU 15E CORPS
2022-06-16,180500.0,54.0,Section 000CO,RUE REVEL
2022-06-16,260000.0,90.0,Section 000DT,IMP COULONIER
2022-06-16,305000.0,0.0,Section 000BI,RUE VICTOR GELU
2022-06-16,22000.0,0.0,Section 000AM,LES 3 PINS BD DU FARON
2022-06-16,255000.0,69.0,Section 000BY,AV DU PORT DE PLAISANCE
2022-06-16,193000.0,71.0,Section 000DP,RUE DU LT ANDRE FOURNIER
2022-06-16,960000.0,571.0,Section 000CX,AV DU 15E CORPS
2022-06-16,155000.0,35.0,Section 000CZ,AV REGRUTTO
2022-06-16,140000.0,50.0,Section 000CI,RUE GEORGE SAND
2022-06-16,135000.0,73.0,Section 000CW,BD GENERAL BROSSET
2022-06-16,270000.0,89.0,Section 000CY,RUE MARCEL SEMBAT
2022-06-16,233200.0,68.0,Section 000BS,BD DE LA MARTILLE
2022-06-16,119900.0,68.0,Section 000CW,BD GENERAL BROSSET
2022-06-16,77771.0,29.0,Section 000CD,RUE PAUL ARENE
2022-06-16,199650.0,49.0,Section 000BT,RUE LOUIS HENSELING
2022-06-16,140000.0,70.0,Section 000AT,RUE DAGUERRE
2022-06-16,175000.0,81.0,Section 000DK,BD LOUIS PICON
2022-06-16,160000.0,77.0,Section 000AZ,BD DES ARMARIS
2022-06-16,165000.0,65.0,Section 000BV,RUE PASCAL
2022-06-16,365000.0,38.0,Section 000BV,RUE CASTEL
2022-06-16,470000.0,274.0,Section 000DI,BD PHILIPPE RIPERT
2022-06-16,100000.0,66.0,Section 000CD,RUE LULLI
2022-06-15,107000.0,0.0,Section 000CY,None
2022-06-15,58100.0,24.0,Section 000CM,RUE DU MURIER
2022-06-15,186504.0,80.0,Section 000CO,RUE MIRABEAU
2022-06-15,174000.0,54.0,Section 000AX,RUE DU HARAS
2022-06-15,256000.0,60.0,Section 000DL,BD ALPHAND
2022-06-15,184000.0,72.0,Section 000AN,IMP BARNIER
2022-06-15,301050.0,94.0,Section 000AN,BD JACQUES OLIVE
2022-06-15,230000.0,77.0,Section 000CX,BD BEAUMARCHAIS
2022-06-15,245000.0,104.0,Section 000CY,RUE DOCTEUR PERRIMOND
2022-06-15,267000.0,101.0,Section 000CO,RUE GIMELLI
2022-06-15,130000.0,45.0,Section 000CW,BD PELLICOT
2022-06-15,215000.0,68.0,Section 000BP,AV FRANCOIS NARDI
2022-06-15,147500.0,80.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2022-06-15,140000.0,68.0,Section 000DV,CHE DE RIGOUMEL
2022-06-14,630000.0,169.0,Section 000DL,RUE LEFEBVRE DE CERISY
2022-06-14,270350.0,88.0,Section 000CK,RUE VICTOR CLAPPIER
2022-06-14,90000.0,100.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2022-06-14,340000.0,62.0,Section 000BX,BD GRIGNAN
2022-06-14,75204.0,18.0,Section 000CI,BD EDGAR AMIGAS
2022-06-14,25000.0,0.0,Section 000AR,AV VERT COTEAU
2022-06-14,158646.44,19.0,Section 000DR,RUE DAVID
2022-06-14,90000.0,40.0,Section 000CY,RUE VICTOR REYMONENQ
2022-06-14,110000.0,62.0,Section 000CX,AV DU 15E CORPS
2022-06-14,364000.0,103.0,Section 000BE,AV FORBIN
2022-06-14,149000.0,83.0,Section 000CN,RUE NICOLAS LAUGIER
2022-06-14,35000.0,0.0,Section 000CY,AV DOCTEUR FONTAN
2022-06-14,22500.0,0.0,Section 000DP,RUE DU LT ANDRE FOURNIER
2022-06-14,165000.0,169.0,Section 000DR,AV DE LA GAIE VALLEE
2022-06-14,1300000.0,0.0,Section 000CO,RUE GIMELLI
2022-06-14,125000.0,35.0,Section 000CW,BD GENERAL BROSSET
2022-06-14,260000.0,111.0,Section 000CY,AV DE VALBOURDIN
2022-06-14,141000.0,97.0,Section 000CX,BD FLAMENQ
2022-06-14,100000.0,65.0,Section 000BR,RUE AMIRAL NOMY
2022-06-14,107000.0,48.0,Section 000CO,PL D ARMES
2022-06-14,265640.0,80.0,Section 000CO,RUE PEIRESC
2022-06-14,80000.0,37.0,Section 000CP,RUE LEBLOND SAINT HILAIRE
2022-06-14,155000.0,72.0,Section 000AN,IMP BARNIER
2022-06-14,170000.0,89.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2022-06-14,643100.0,124.0,Section 000BN,RUE CLAUDE LORRAIN
2022-06-14,127500.0,60.0,Section 000CP,RUE JEAN JAURES
2022-06-14,115200.0,52.0,Section 000CI,RUE DANTON
2022-06-14,76000.0,29.0,Section 000DS,RUE DE DOMREMY
2022-06-14,281500.0,93.0,Section 000BE,BD DE LA ROSERAIE
2022-06-14,137000.0,69.0,Section 000AN,AV EMILE VINCENT
2022-06-14,175000.0,31.0,Section 000AM,AV EMILE FABRE
2022-06-14,800000.0,0.0,Section 000BX,RUE SAINT LEON
2022-06-14,291700.0,91.0,Section 000CO,RUE DE CHABANNES
2022-06-13,139400.0,60.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2022-06-13,191000.0,73.0,Section 000DI,AV DES ROUTES
2022-06-13,159000.0,84.0,Section 000CI,RUE GEORGE SAND
2022-06-13,1450000.0,300.0,Section 000BM,CHE DE LA BATTERIE BASSE
2022-06-13,97000.0,46.0,Section 000CI,RUE MAISSIN
2022-06-13,70000.0,23.0,Section 000CM,PL DE LA POISSONNERIE
2022-06-13,70000.0,49.0,Section 000CP,RUE JEAN JAURES
2022-06-13,139000.0,46.0,Section 000CI,AV EMILE BARLA
2022-06-13,123500.0,65.0,Section 000CL,RUE DE LORGUES
2022-06-13,331500.0,76.0,Section 000DL,CHE DE FORGENTIER
2022-06-13,156000.0,68.0,Section 000CY,AV DE CLARET
2022-06-13,89500.0,54.0,Section 000CW,BD GENERAL BROSSET
2022-06-13,189480.0,76.0,Section 000AP,RUE ROMAIN
2022-06-13,70000.0,38.0,Section 000DL,BD REGIS DUSSERRE
2022-06-13,64000.0,36.0,Section 000CX,RUE LIEUTENANT COL BERNARD
2022-06-13,149000.0,82.0,Section 000CX,AV DU 15E CORPS
2022-06-13,135000.0,38.0,Section 000AY,CHEM VX CHEMIN DE STE MUSSE
2022-06-13,211600.0,62.0,Section 000BX,RUE MASSENA
2022-06-13,135000.0,74.0,Section 000CP,AV DES DARDANELLES
2022-06-13,224500.0,93.0,Section 000CW,AV ARISTIDE BRIAND
2022-06-13,106000.0,0.0,Section 000AK,BD EVE LAVALLIERE
2022-06-13,134000.0,35.0,Section 000BX,RUE MASSENA
2022-06-13,149000.0,40.0,Section 000CN,RUE DE POMET
2022-06-13,258000.0,72.0,Section 000DH,RUE DU CAP GEORGES BARISSET
2022-06-13,140000.0,50.0,Section 000CY,RUE DOCTEUR PERRIMOND
2022-06-13,180000.0,72.0,Section 000DR,RUE DAVID
2022-06-13,233000.0,57.0,Section 000DL,RUE SAINT ISIDORE
2022-06-13,110000.0,45.0,Section 000AR,PL MARIE CURIE
2022-06-10,159500.0,62.0,Section 000DH,RUE JEAN DUVILLE
2022-06-10,360000.0,61.0,Section 000DE,IMP DE LA VALBOURDINE
2022-06-10,178350.0,90.0,Section 000CP,AV LAZARE CARNOT
2022-06-10,130000.0,65.0,Section 000CL,RUE DE LORGUES
2022-06-10,1.0,0.0,Section 000BT,RUE MIREILLE
2022-06-10,105000.0,61.0,Section 000AW,RUE DE NICE
2022-06-10,107000.0,44.0,Section 000BE,AV COLONEL PICOT
2022-06-10,160000.0,56.0,Section 000BD,AV JOSEPH GASQUET
2022-06-10,334000.0,103.0,Section 000BH,CHE DE LA BARRE
2022-06-10,755000.0,140.0,Section 000AM,AV EMILE FABRE
2022-06-10,110000.0,55.0,Section 000BV,RUE ERNEST RENAN
2022-06-10,100000.0,50.0,Section 000CE,AV BENOIT MALON
2022-06-10,70000.0,19.0,Section 000BV,RUE ESSELIER
2022-06-10,485690.0,281.0,Section 000CH,PL SAINT JEAN
2022-06-10,65000.0,45.0,Section 000CY,RUE GUILLAUME PONTEIL
2022-06-10,134000.0,50.0,Section 000CL,RUE DE L HUMILITE
2022-06-10,150000.0,53.0,Section 000BY,ALL DU 8 MAI 1945
2022-06-10,94000.0,55.0,Section 000CX,RUE DU JEU DE PAUME
2022-06-10,126000.0,148.0,Section 000CY,RUE COULMIER
2022-06-10,69000.0,30.0,Section 000CL,CRS LAFAYETTE
2022-06-10,231550.0,75.0,Section 000CO,RUE DUMONT D URVILLE
2022-06-10,131000.0,41.0,Section 000CI,AV COLONEL FABIEN
2022-06-10,488000.0,114.0,Section 000DR,RUE DAVID
2022-06-10,142900.0,68.0,Section 000BR,BD DES ALLOBROGES
2022-06-10,80000.0,37.0,Section 000CN,PL PUGET
2022-06-10,712000.0,165.0,Section 000DZ,CHE DE LA CANOLLE
2022-06-10,230000.0,62.0,Section 000BK,BD DOCTEUR BOURGAREL
2022-06-10,560000.0,127.0,Section 000BI,AV ANDRE VUILLET
2022-06-10,80750.0,29.0,Section 000CN,RUE PIERRE LETUAIRE
2022-06-09,230000.0,91.0,Section 000DN,CHE RENE GRAILLES
2022-06-09,180000.0,140.0,Section 000DT,CHE DE L ORATOIRE
2022-06-09,220000.0,47.0,Section 000BV,RUE GEORGES BERTON
2022-06-09,162240.0,83.0,Section 000CK,BD DE STRASBOURG
2022-06-09,111000.0,61.0,Section 000CE,AV BENOIT MALON
2022-06-09,144000.0,52.0,Section 000DS,RUE DU VELODROME
2022-06-09,416000.0,135.0,Section 000AD,CHE DE LA BOSQUETTE
2022-06-09,14000.0,0.0,Section 000DR,RUE DAVID
2022-06-09,75000.0,57.0,Section 000AW,AV SGT GABRIEL JOURDAN
2022-06-09,69350.0,29.0,Section 000CP,AV MARECHAL LYAUTEY
2022-06-09,150000.0,61.0,Section 000BX,RUE DENIS LITARDI
2022-06-09,290000.0,79.0,Section 000DP,RUE DU GABON
2022-06-09,106000.0,82.0,Section 000CX,LE COLBERT
2022-06-09,350000.0,105.0,Section 000BS,RUE DOCTEUR DE LESPINOIS
2022-06-09,258950.0,67.0,Section 000AV,RPT MIRASOULEOU
2022-06-09,870000.0,495.0,Section 000DL,RUE EDOUARD HERRIOT
2022-06-09,495000.0,260.0,Section 000CO,RUE DE LA PAIX
2022-06-09,214790.0,68.0,Section 000BP,AV FRANCOIS NARDI
2022-06-09,103000.0,50.0,Section 000CN,RUE VICTOR MICHOLET
2022-06-09,255000.0,50.0,Section 000BX,BD DU DOCTEUR CUNEO
2022-06-09,85000.0,24.0,Section 000CZ,AV GENERAL GOURAUD
2022-06-09,155000.0,60.0,Section 000AT,RUE ALEXANDRE VOLTA
2022-06-09,500000.0,138.0,Section 000DZ,CHE DES PERVENCHES
2022-06-08,166750.0,84.0,Section 000CD,RUE PAUL ARENE
2022-06-08,425880.0,77.0,Section 000AN,RUE DU CAP COLONNA
2022-06-08,140000.0,40.0,Section 000AS,AV MARCEAU
2022-06-08,180.0,0.0,Section 000BI,BD JEAN BAPTISTE ABEL
2022-06-08,100000.0,45.0,Section 000CD,AV NOBEL
2022-06-08,160000.0,79.0,Section 000CD,RUE EMILE OLLIVIER
2022-06-08,235000.0,70.0,Section 000AO,IMP HELENE
2022-06-08,138139.0,53.0,Section 000CW,RUE MARIUS ANDRIEU
2022-06-08,330000.0,200.0,Section 000DH,RUE SAINT HONORE
2022-06-08,99900.0,36.0,Section 000CL,RUE DE LORGUES
2022-06-08,285229.0,58.0,Section 000DI,AV ANDRE LE CHATELIER
2022-06-08,215000.0,90.0,Section 000CK,BD DE TESSE
2022-06-08,400000.0,172.0,Section 000AV,RPT MIRASOULEOU
2022-06-08,394000.0,0.0,Section 000BO,CHE DE MONTZEY
2022-06-08,245000.0,73.0,Section 000BW,AV LIEUTAUD
2022-06-08,4115000.0,1696.0,Section 000CE,BD LEON BOURGEOIS
2022-06-08,120336.0,0.0,Section 000CO,CITE MONTETY
2022-06-08,10000.0,0.0,Section 000AV,RPT MIRASOULEOU
2022-06-08,186000.0,66.0,Section 000AW,BD DES ARMARIS
2022-06-07,222000.0,107.0,Section 000DT,RUE DAVID
2022-06-07,97000.0,39.0,Section 000CW,LE CHAMBORD
2022-06-07,70000.0,50.0,Section 000CY,AV MARECHAL BUGEAUD
2022-06-07,25300.0,0.0,Section 000CX,BD DE PARIS
2022-06-07,249000.0,46.0,Section 000AW,IMP DES PRIMEVERES
2022-06-07,175650.0,53.0,Section 000BT,RUE PILOTE PIERRE REBOUL
2022-06-07,174000.0,0.0,Section 000BE,AV COLONEL PICOT
2022-06-07,465000.0,89.0,Section 000BP,IMP DES PALMIERS
2022-06-07,80000.0,53.0,Section 000CN,RUE RICHARD ANDRIEU
2022-06-07,208000.0,64.0,Section 000DV,CHE DE RIGOUMEL
2022-06-07,129800.0,77.0,Section 000CY,AV DOCTEUR FONTAN
2022-06-07,233000.0,44.0,Section 000CI,AV MARCEL CASTIE
2022-06-07,189550.0,67.0,Section 000BP,AV FRANCOIS NARDI
2022-06-07,109000.0,48.0,Section 000CW,BD GENERAL BROSSET
2022-06-07,80000.0,30.0,Section 000CH,RUE BERTHIER
2022-06-07,20000.0,0.0,Section 000CD,AV DUSSAP
2022-06-07,152500.0,66.0,Section 000AY,CHEM VX CHEMIN DE STE MUSSE
2022-06-07,110600.0,45.0,Section 000CL,RUE DE LORGUES
2022-06-07,440000.0,99.0,Section 000AK,BD DOCTEUR FELIX ESCUDIER
2022-06-07,139000.0,60.0,Section 000DK,EUROPE
2022-06-06,510000.0,90.0,Section 000EH,CHE DE MONEIRET
2022-06-06,136000.0,86.0,Section 000DL,BD DE L ESCAILLON
2022-06-04,175000.0,76.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2022-06-04,40000.0,31.0,Section 000CM,RUE FRANCIS DE PRESSENCE
2022-06-03,200000.0,123.0,Section 000BD,CHE DE LA RESSENCE
2022-06-03,690000.0,255.0,Section 000CO,RUE ETIENNE DAUPHIN
2022-06-03,233000.0,60.0,Section 000BR,AV PIERRE LOTI
2022-06-03,120950.0,41.0,Section 000CL,RUE DE LORGUES
2022-06-03,305800.0,50.0,Section 000CO,RUE PEIRESC
2022-06-03,185044.0,0.0,Section 000CZ,RUE ETIENNE DOLET
2022-06-03,205000.0,105.0,Section 000BZ,RUE JEAN PHILIPPE RAMEAU
2022-06-03,132000.0,67.0,Section 000CW,AV LEON JOUHAUX
2022-06-03,240000.0,88.0,Section 000CK,RUE VICTOR CLAPPIER
2022-06-03,151250.0,81.0,Section 000CX,RUE FELIX MAYOL
2022-06-03,189110.0,63.0,Section 000DS,CHE DE FORGENTIER
2022-06-03,230000.0,63.0,Section 000CO,RUE JEAN JAURES
2022-06-03,160000.0,66.0,Section 000EP,RTE DES COMMONI
2022-06-03,237374.0,0.0,Section 000DT,None
2022-06-03,370000.0,0.0,Section 000CP,RUE JEAN DE CHAUMONT
2022-06-03,291000.0,110.0,Section 000CP,AV DU MARECHAL FOCH
2022-06-03,190000.0,107.0,Section 000CP,AV DU MARECHAL FOCH
2022-06-03,130000.0,64.0,Section 000DR,RUE DAVID
2022-06-03,120000.0,38.0,Section 000BR,RUE SERGENT GUERINI
2022-06-03,132500.0,56.0,Section 000BV,RUE CASTEL
2022-06-03,1400000.0,590.0,Section 000CK,RUE PICOT
2022-06-03,1027450.0,320.0,Section 000AK,AV LOUIS BOZZO
2022-06-03,100000.0,40.0,Section 000CW,CHE DU PONT DE BOIS
2022-06-03,380000.0,0.0,Section 000BK,BD JEAN BAPTISTE ABEL
2022-06-03,93600.0,70.0,Section 000DK,CITE LAS PLAISANCE
2022-06-03,63000.0,27.0,Section 000CW,RUE MATHIEU
2022-06-02,76000.0,40.0,Section 000CM,RUE POMME DE PIN
2022-06-02,193000.0,0.0,Section 000DS,None
2022-06-02,86000.0,54.0,Section 000CN,RUE PIERRE SEMARD
2022-06-02,60000.0,0.0,Section 000BE,ALL GEORGES LEYGUES
2022-06-02,143000.0,76.0,Section 000CE,RUE CAPITAINE JOSEPH CASANOVA
2022-06-02,90000.0,50.0,Section 000BZ,RUE DARIUS MILHAUD
2022-06-02,284000.0,0.0,Section 000CD,BD LEON BOURGEOIS
2022-06-02,263000.0,95.0,Section 000CO,RUE MOLIERE
2022-06-02,250250.0,0.0,Section 000DT,None
2022-06-02,224500.0,66.0,Section 000DS,BD DELESCLUZE
