date_mutation,annee,mois,type_bien,prix_vente,surface_m2,prix_m2,quartier,adresse
2022-10-18,2022,2022-10,Appartement (T2-T3),166000.0,47.0,3532.0,Saint-Antoine,Av Lazare Carnot
2022-10-18,2022,2022-10,Appartement (T3-T4),80000.0,71.0,1127.0,Bon Rencontre,Rue Paul Lendrin
2022-10-18,2022,2022-10,Appartement (T2-T3),135000.0,56.0,2411.0,Saint-Roch,Rue Moreau
2022-10-18,2022,2022-10,Grande surface / Maison,145000.0,136.0,1066.0,Haute-ville,Che De Plaisance
2022-10-18,2022,2022-10,Appartement (T2-T3),51500.0,40.0,1288.0,Saint-Roch,Bd Georges Richard
2022-10-17,2022,2022-10,Appartement (T2-T3),292300.0,50.0,5846.0,Brunet,Rue Sergent Guerini
2022-10-17,2022,2022-10,Grande surface / Maison,620000.0,160.0,3875.0,Saint-Roch,Bd Du Faron
2022-10-17,2022,2022-10,Appartement (T2-T3),82000.0,32.0,2562.0,Porte d'Italie,Rue Paul Arene
2022-10-17,2022,2022-10,Appartement (T3-T4),179000.0,68.0,2632.0,La Serinette,All Du Docteur Laures
2022-10-17,2022,2022-10,Appartement (T3-T4),185000.0,94.0,1968.0,Porte d'Italie,Rue Alfred De Musset
2022-10-17,2022,2022-10,Appartement (T3-T4),430000.0,84.0,5119.0,Sect. DP,Rue Du Gabon
2022-10-17,2022,2022-10,Appartement (T3-T4),325000.0,76.0,4276.0,Brunet,Bd De La Martille
2022-10-17,2022,2022-10,Appartement (T3-T4),190000.0,72.0,2639.0,Haute-ville,Rue Amable Mabily
2022-10-17,2022,2022-10,Appartement (T2-T3),361500.0,62.0,5831.0,Aguillon,Av De Donchery
2022-10-17,2022,2022-10,Grande surface / Maison,304000.0,130.0,2338.0,Valbertrand,Rue Victor Clappier
2022-10-17,2022,2022-10,Appartement (T2-T3),455000.0,57.0,7982.0,Brunet,Cor Littoral Frederic Mistral
2022-10-17,2022,2022-10,Appartement (T2-T3),321000.0,59.0,5441.0,Sect. EI,Che Des Bonnes Herbes
2022-10-17,2022,2022-10,Studio,87000.0,16.0,5438.0,Saint-Antoine,Rue Dumont D Urville
2022-10-17,2022,2022-10,Appartement (T2-T3),90000.0,54.0,1667.0,Porte d'Italie,Av Francois Cuzin
2022-10-17,2022,2022-10,Appartement (T2-T3),99000.0,47.0,2106.0,La Chapelle,Av Marcel Castie
2022-10-17,2022,2022-10,Appartement (T2-T3),106000.0,47.0,2255.0,Haute-ville,Av De Valbourdin
2022-10-14,2022,2022-10,Appartement (T2-T3),190000.0,37.0,5135.0,Cap Brun,Rue Victor Gelu Prolongee
2022-10-14,2022,2022-10,Appartement (T3-T4),378480.0,80.0,4731.0,Pont du Las,Av Louis Bozzo
2022-10-14,2022,2022-10,Appartement (T3-T4),698500.0,108.0,6468.0,Sect. EW,Mas Du Faron
2022-10-14,2022,2022-10,Grande surface / Maison,360000.0,120.0,3000.0,Saint-Roch,Bd Docteur Felix Escudier
2022-10-14,2022,2022-10,Appartement (T2-T3),135000.0,64.0,2109.0,Bon Rencontre,Rue Laminois
2022-10-14,2022,2022-10,Appartement (T2-T3),180000.0,47.0,3830.0,Sainte-Musse,Rue Lamalgue
2022-10-14,2022,2022-10,Appartement (T3-T4),550000.0,77.0,7143.0,Centre-ville,Imp Les Mas Des Terres Rouges
2022-10-14,2022,2022-10,Appartement (T3-T4),120000.0,98.0,1224.0,Saint-Roch,Rue De La Marne
2022-10-14,2022,2022-10,Appartement (T3-T4),440000.0,79.0,5570.0,Brunet,Av Claude Farrere
2022-10-14,2022,2022-10,Appartement (T3-T4),143607.0,110.0,1306.0,Saint-Roch,Bd Docteur Charles Barnier
2022-10-14,2022,2022-10,Studio,79000.0,26.0,3038.0,Bon Rencontre,Rue Alezard
2022-10-14,2022,2022-10,Appartement (T2-T3),88000.0,51.0,1725.0,Pont du Las,Rue Lieutenant Leandri
2022-10-14,2022,2022-10,Appartement (T3-T4),376000.0,66.0,5697.0,Sect. DR,Av De Bourgogne
2022-10-14,2022,2022-10,Appartement (T3-T4),160000.0,66.0,2424.0,Le Mourillon,Imp Bruno
2022-10-14,2022,2022-10,Appartement (T3-T4),503000.0,112.0,4491.0,Sect. DR,Av De La Gaie Vallee
2022-10-14,2022,2022-10,Appartement (T2-T3),155000.0,42.0,3690.0,La Chapelle,Av Colonel Fabien
2022-10-14,2022,2022-10,Appartement (T2-T3),80000.0,54.0,1481.0,Sect. DM,Che Des Antilles
2022-10-14,2022,2022-10,Appartement (T2-T3),132000.0,50.0,2640.0,Valbertrand,Rue Darius Milhaud
2022-10-14,2022,2022-10,Appartement (T3-T4),143200.0,70.0,2046.0,La Chapelle,Av Emile Barla
2022-10-13,2022,2022-10,Grande surface / Maison,96500.0,128.0,754.0,Saint-Roch,Av Marechal Bugeaud
2022-10-13,2022,2022-10,Appartement (T2-T3),145000.0,56.0,2589.0,Bon Rencontre,Rue Des Tombades
2022-10-13,2022,2022-10,Studio,18000.0,21.0,857.0,Valbertrand,Rue Darius Milhaud
2022-10-13,2022,2022-10,Appartement (T2-T3),228000.0,44.0,5182.0,Sainte-Musse,Bd Du Docteur Cuneo
2022-10-13,2022,2022-10,Appartement (T3-T4),163000.0,80.0,2038.0,Saint-Roch,Le Colbert
2022-10-13,2022,2022-10,Appartement (T3-T4),212380.0,82.0,2590.0,Haute-ville,Rue Amiral Emeriau
2022-10-13,2022,2022-10,Appartement (T3-T4),246940.0,93.0,2655.0,Valbertrand,Rue Picot
2022-10-13,2022,2022-10,Appartement (T2-T3),82000.0,33.0,2485.0,Haute-ville,Palais Soleil
2022-10-13,2022,2022-10,Appartement (T2-T3),120000.0,51.0,2353.0,Saint-Roch,Bd Jacquard
2022-10-13,2022,2022-10,Studio,114000.0,25.0,4560.0,Sainte-Musse,Rue Castillon
2022-10-13,2022,2022-10,Appartement (T2-T3),126500.0,60.0,2108.0,Porte d'Italie,Bd Mege
2022-10-13,2022,2022-10,Appartement (T3-T4),560000.0,84.0,6667.0,Sect. EL,Imp Des Cades
2022-10-13,2022,2022-10,Appartement (T2-T3),190650.0,63.0,3026.0,Le Mourillon,Che De Flore
2022-10-13,2022,2022-10,Appartement (T2-T3),247570.0,55.0,4501.0,Brunet,Rue David D Angers
2022-10-13,2022,2022-10,Appartement (T2-T3),99000.0,51.0,1941.0,Aguillon,Rue Mansard
2022-10-13,2022,2022-10,Appartement (T2-T3),98000.0,48.0,2042.0,Sect. DS,Che De Forgentier
2022-10-13,2022,2022-10,Appartement (T3-T4),225000.0,77.0,2922.0,Saint-Roch,Bd Beaumarchais
2022-10-13,2022,2022-10,Appartement (T3-T4),111000.0,74.0,1500.0,Valbertrand,Bd De Tesse
2022-10-13,2022,2022-10,Appartement (T2-T3),101000.0,50.0,2020.0,Saint-Antoine,Av Lazare Carnot
2022-10-12,2022,2022-10,Appartement (T3-T4),99900.0,65.0,1537.0,Saint-Roch,Rue Moreau
2022-10-12,2022,2022-10,Appartement (T3-T4),168000.0,69.0,2435.0,La Garde,Bd Louis Picon
2022-10-12,2022,2022-10,Appartement (T2-T3),240000.0,61.0,3934.0,La Serinette,Bd Du Docteur Cuneo
2022-10-12,2022,2022-10,Studio,81000.0,25.0,3240.0,Porte d'Italie,Rue Paul Arene
2022-10-12,2022,2022-10,Appartement (T2-T3),102000.0,47.0,2170.0,Brunet,Rue General Michel Audeoud
2022-10-12,2022,2022-10,Appartement (T2-T3),128000.0,59.0,2169.0,Saint-Antoine,Rue Jean Jaures
2022-10-12,2022,2022-10,Appartement (T2-T3),159000.0,57.0,2789.0,Sect. DR,Rue Michel Bonnus
2022-10-12,2022,2022-10,Appartement (T2-T3),151000.0,53.0,2849.0,Brunet,Rue General Michel Audeoud
2022-10-12,2022,2022-10,Appartement (T2-T3),165000.0,55.0,3000.0,Brunet,Rue Pilote Pierre Reboul
2022-10-12,2022,2022-10,Appartement (T2-T3),125000.0,54.0,2315.0,Saint-Roch,Av Aristide Briand
2022-10-12,2022,2022-10,Appartement (T2-T3),54000.0,58.0,931.0,Bon Rencontre,Rue Paul Lendrin
2022-10-11,2022,2022-10,Grande surface / Maison,395000.0,137.0,2883.0,Sect. EI,Rue Amiral Cellier
2022-10-11,2022,2022-10,Appartement (T3-T4),255000.0,80.0,3188.0,Sect. DV,Che De Rigoumel
2022-10-11,2022,2022-10,Grande surface / Maison,125000.0,177.0,706.0,Haute-ville,Rue Guillaume Ponteil
2022-10-11,2022,2022-10,Appartement (T2-T3),127000.0,50.0,2540.0,Bon Rencontre,Rue D Astour
2022-10-11,2022,2022-10,Appartement (T3-T4),488670.0,80.0,6108.0,La Rode,Av De Verdun
2022-10-11,2022,2022-10,Studio,54000.0,20.0,2700.0,Pont du Las,Av Colonel Picot
2022-10-11,2022,2022-10,Appartement (T2-T3),100000.0,58.0,1724.0,La Chapelle,Bd Desaix
2022-10-11,2022,2022-10,Appartement (T2-T3),110000.0,41.0,2683.0,Saint-Roch,Rte Du Faron
2022-10-11,2022,2022-10,Appartement (T2-T3),132000.0,64.0,2062.0,Haute-ville,Rue Michel De Bourges
2022-10-11,2022,2022-10,Appartement (T3-T4),130000.0,76.0,1711.0,Valbertrand,Rue Victor Clappier
2022-10-11,2022,2022-10,Appartement (T3-T4),90000.0,68.0,1324.0,Le Mourillon,Che De La Barre
2022-10-11,2022,2022-10,Studio,72700.0,25.0,2908.0,Saint-Roch,Rue Lt De Vaisseau Poucel
2022-10-11,2022,2022-10,Appartement (T2-T3),80000.0,37.0,2162.0,Brunet,Bd Jules Michelet
2022-10-11,2022,2022-10,Appartement (T2-T3),146700.0,45.0,3260.0,Saint-Roch,Bd Docteur Charles Barnier
2022-10-11,2022,2022-10,Grande surface / Maison,305000.0,124.0,2460.0,Valbertrand,Av Edouard Le Bellegou
2022-10-11,2022,2022-10,Appartement (T2-T3),172000.0,62.0,2774.0,Le Mourillon,Av Forbin
2022-10-11,2022,2022-10,Appartement (T3-T4),261250.0,68.0,3842.0,Sainte-Musse,Pl Monseigneur Deydier
2022-10-11,2022,2022-10,Appartement (T2-T3),65000.0,52.0,1250.0,Bon Rencontre,Rue Vincent Courdouan
2022-10-11,2022,2022-10,Appartement (T3-T4),225650.0,68.0,3318.0,Brunet,Bd Jules Michelet
2022-10-11,2022,2022-10,Studio,67000.0,22.0,3045.0,Le Mourillon,Rue Pierre Bories
2022-10-11,2022,2022-10,Appartement (T3-T4),470000.0,79.0,5949.0,Brunet,Bd Jules Michelet
2022-10-11,2022,2022-10,Appartement (T2-T3),153000.0,37.0,4135.0,Sect. DR,Rue David
2022-10-10,2022,2022-10,Appartement (T2-T3),100000.0,52.0,1923.0,Le Mourillon,Av Jules Charleux Rn 559
2022-10-10,2022,2022-10,Appartement (T2-T3),148500.0,37.0,4014.0,Le Mourillon,Av Benoit Malon
2022-10-10,2022,2022-10,Appartement (T3-T4),172000.0,76.0,2263.0,La Chapelle,Bd Leopold Gence
2022-10-10,2022,2022-10,Appartement (T3-T4),156400.0,69.0,2267.0,Porte d'Italie,Rue Jean Trinchero
2022-10-10,2022,2022-10,Appartement (T3-T4),187170.0,70.0,2674.0,Saint-Antoine,Av Du Marechal Foch
2022-10-10,2022,2022-10,Appartement (T2-T3),55000.0,57.0,965.0,Saint-Roch,Rue Lacordaire
2022-10-10,2022,2022-10,Appartement (T2-T3),187000.0,59.0,3169.0,Sect. DS,Che De Forgentier
2022-10-10,2022,2022-10,Appartement (T2-T3),110000.0,33.0,3333.0,Sainte-Musse,Cor Littoral Frederic Mistral
2022-10-10,2022,2022-10,Appartement (T3-T4),98000.0,80.0,1225.0,Saint-Roch,Av Emile Vincent
2022-10-10,2022,2022-10,Appartement (T2-T3),30000.0,30.0,1000.0,Bon Rencontre,Rue Albert
2022-10-10,2022,2022-10,Appartement (T3-T4),230850.0,100.0,2308.0,Haute-ville,Rue Michel De Bourges
2022-10-10,2022,2022-10,Appartement (T2-T3),83000.0,32.0,2594.0,Saint-Roch,Av Du 15E Corps
2022-10-08,2022,2022-10,Studio,82000.0,29.0,2828.0,Bon Rencontre,Rue Paul Lendrin
2022-10-08,2022,2022-10,Bien exceptionnel,145000.0,210.0,690.0,Bon Rencontre,Rue Charles Poncy
2022-10-07,2022,2022-10,Appartement (T3-T4),182300.0,66.0,2762.0,Le Mourillon,Av Joseph Gasquet
2022-10-07,2022,2022-10,Appartement (T2-T3),40000.0,52.0,769.0,Haute-ville,Pl Sadi Carnot
2022-10-07,2022,2022-10,Bien exceptionnel,525000.0,495.0,1061.0,Cap Brun,Av Andre Vuillet
2022-10-07,2022,2022-10,Appartement (T2-T3),79000.0,40.0,1975.0,Bon Rencontre,Rue Vincent Courdouan
2022-10-07,2022,2022-10,Appartement (T3-T4),120000.0,65.0,1846.0,Porte d'Italie,Bd Leon Bourgeois
2022-10-07,2022,2022-10,Appartement (T2-T3),98000.0,61.0,1607.0,Porte d'Italie,Av Francois Cuzin
2022-10-07,2022,2022-10,Appartement (T2-T3),106000.0,36.0,2944.0,La Chapelle,Rue Maissin
2022-10-07,2022,2022-10,Grande surface / Maison,434000.0,131.0,3313.0,Brunet,Rue Pourquoi Pas
2022-10-07,2022,2022-10,Appartement (T3-T4),162600.0,68.0,2391.0,La Garde,Primeroses
2022-10-07,2022,2022-10,Appartement (T3-T4),262050.0,72.0,3640.0,Centre-ville,Les Favieres
2022-10-07,2022,2022-10,Grande surface / Maison,184000.0,160.0,1150.0,La Garde,Bd Regis Dusserre
2022-10-07,2022,2022-10,Appartement (T2-T3),85064.0,53.0,1605.0,Le Mourillon,Av Colonel Picot
2022-10-07,2022,2022-10,Appartement (T2-T3),235000.0,53.0,4434.0,La Chapelle,Av Francois Cuzin
2022-10-07,2022,2022-10,Bien exceptionnel,490000.0,226.0,2168.0,Haute-ville,Rue Sicard
2022-10-07,2022,2022-10,Appartement (T3-T4),134000.0,80.0,1675.0,Bon Rencontre,Rue Des Tombades
2022-10-07,2022,2022-10,Appartement (T2-T3),80600.0,51.0,1580.0,Saint-Roch,Bd Beaumarchais
2022-10-07,2022,2022-10,Appartement (T3-T4),215000.0,67.0,3209.0,La Garde,Av Des Routes
2022-10-07,2022,2022-10,Studio,117500.0,27.0,4352.0,Sainte-Musse,Rue Josephine
2022-10-07,2022,2022-10,Appartement (T2-T3),190000.0,57.0,3333.0,Sect. DV,Rue Groignard
2022-10-06,2022,2022-10,Appartement (T3-T4),180000.0,68.0,2647.0,Haute-ville,Av Amiral Collet
2022-10-06,2022,2022-10,Appartement (T3-T4),285000.0,68.0,4191.0,Brunet,Bd De La Martille
2022-10-06,2022,2022-10,Bien exceptionnel,531280.0,217.0,2448.0,Sect. DZ,Che De L Oratoire
2022-10-06,2022,2022-10,Appartement (T2-T3),163000.0,43.0,3791.0,Champs-de-Mars,Av Joseph Louis Ortolan
2022-10-06,2022,2022-10,Appartement (T3-T4),375000.0,79.0,4747.0,Sect. ES,Lot Les Jardins Du Faron
2022-10-06,2022,2022-10,Studio,130000.0,12.0,10833.0,Valbertrand,Rue Victor Clappier
2022-10-06,2022,2022-10,Appartement (T2-T3),82000.0,55.0,1491.0,Bon Rencontre,Rue Baudin
2022-10-06,2022,2022-10,Bien exceptionnel,369500.0,201.0,1838.0,Valbertrand,Bd De Strasbourg
2022-10-06,2022,2022-10,Appartement (T3-T4),185000.0,72.0,2569.0,La Rode,Rue De Nice
2022-10-06,2022,2022-10,Appartement (T2-T3),80000.0,55.0,1455.0,Brunet,Av De La Resistance
2022-10-06,2022,2022-10,Appartement (T3-T4),200000.0,67.0,2985.0,Le Mourillon,Che De La Barre
2022-10-06,2022,2022-10,Bien exceptionnel,835000.0,370.0,2257.0,Champs-de-Mars,Imp Lieutenant Daumas
2022-10-06,2022,2022-10,Appartement (T3-T4),280000.0,104.0,2692.0,Sect. DV,Che De Rigoumel
2022-10-06,2022,2022-10,Appartement (T3-T4),194800.0,66.0,2952.0,Saint-Antoine,Pl Albert 1Er
2022-10-06,2022,2022-10,Appartement (T2-T3),125000.0,61.0,2049.0,Haute-ville,Rue Lacordaire
2022-10-05,2022,2022-10,Appartement (T2-T3),158000.0,34.0,4647.0,Sainte-Musse,Rue Castillon
2022-10-05,2022,2022-10,Appartement (T3-T4),345000.0,94.0,3670.0,Le Mourillon,Rue Reverdit
2022-10-05,2022,2022-10,Appartement (T2-T3),175500.0,55.0,3191.0,La Garde,Pas Burgues
2022-10-05,2022,2022-10,Studio,110000.0,28.0,3929.0,La Garde,Quai Riviere Neuve
2022-10-05,2022,2022-10,Studio,58000.0,26.0,2231.0,Sect. DY,Che De La Majourane
2022-10-05,2022,2022-10,Appartement (T2-T3),140000.0,53.0,2642.0,La Serinette,All Du 8 Mai 1945
2022-10-04,2022,2022-10,Grande surface / Maison,1349000.0,136.0,9919.0,Sainte-Musse,Av Des Vignettes
2022-10-04,2022,2022-10,Appartement (T2-T3),139000.0,63.0,2206.0,Sect. DS,Che De Forgentier
2022-10-04,2022,2022-10,Appartement (T2-T3),108000.0,53.0,2038.0,La Chapelle,Bd Marechal Joffre
2022-10-04,2022,2022-10,Appartement (T2-T3),47000.0,30.0,1567.0,Bon Rencontre,Rue De La Glaciere
2022-10-04,2022,2022-10,Appartement (T2-T3),190310.0,56.0,3398.0,Sainte-Musse,Rue Beaussier
2022-10-04,2022,2022-10,Grande surface / Maison,358500.0,126.0,2845.0,Saint-Roch,Imp Mathieu
2022-10-04,2022,2022-10,Appartement (T2-T3),128000.0,50.0,2560.0,La Chapelle,Av Francois Cuzin
2022-10-04,2022,2022-10,Appartement (T2-T3),150000.0,45.0,3333.0,Beaulieu,Av De La Resistance
2022-10-04,2022,2022-10,Appartement (T2-T3),209150.0,58.0,3606.0,Aguillon,Rue Du Ruisseau Saint Joseph
2022-10-04,2022,2022-10,Appartement (T2-T3),114440.0,61.0,1876.0,Bon Rencontre,Rue Larmodieu
2022-10-04,2022,2022-10,Appartement (T2-T3),105000.0,40.0,2625.0,Brunet,Bd Des Allobroges
2022-10-04,2022,2022-10,Appartement (T3-T4),61800.0,66.0,936.0,Porte d'Italie,Bd Leon Bourgeois
2022-10-04,2022,2022-10,Appartement (T3-T4),175000.0,70.0,2500.0,Sect. EW,Rue Du Mont Des Eaux
2022-10-04,2022,2022-10,Appartement (T2-T3),155000.0,60.0,2583.0,Saint-Roch,Bd Docteur Charles Barnier
2022-10-03,2022,2022-10,Grande surface / Maison,1700000.0,172.0,9884.0,Saint-Roch,Imp Du Mas Des Rochers
2022-10-03,2022,2022-10,Appartement (T2-T3),95000.0,35.0,2714.0,Haute-ville,Rue Henri Vienne
2022-10-03,2022,2022-10,Appartement (T3-T4),315000.0,78.0,4038.0,Cap Brun,Che De La Barre
2022-10-03,2022,2022-10,Appartement (T2-T3),137000.0,49.0,2796.0,La Garde,Rue Laurent Mongin
2022-10-03,2022,2022-10,Appartement (T2-T3),80000.0,34.0,2353.0,Valbertrand,Rue D Antrechaus
2022-10-03,2022,2022-10,Appartement (T3-T4),750000.0,80.0,9375.0,La Serinette,Rue Ernest Renan
2022-10-03,2022,2022-10,Appartement (T2-T3),153400.0,56.0,2739.0,Pont du Las,Av Louis Bozzo
2022-10-03,2022,2022-10,Appartement (T3-T4),189000.0,66.0,2864.0,La Garde,Bd Alphand
2022-10-03,2022,2022-10,Appartement (T2-T3),105000.0,30.0,3500.0,Faron,Quai Marmora
2022-10-03,2022,2022-10,Appartement (T3-T4),413900.0,78.0,5306.0,Sect. DR,Che Mon Paradis
2022-10-03,2022,2022-10,Appartement (T2-T3),73750.0,36.0,2049.0,Pont du Las,Bd Alata
2022-10-03,2022,2022-10,Grande surface / Maison,220000.0,140.0,1571.0,Brunet,Rue Pascal D Oriano
2022-10-03,2022,2022-10,Appartement (T3-T4),250000.0,78.0,3205.0,Saint-Antoine,Rue Leblond Saint Hilaire
2022-10-03,2022,2022-10,Appartement (T2-T3),110000.0,58.0,1897.0,Saint-Roch,Che Du Pont De Bois
2022-10-03,2022,2022-10,Appartement (T3-T4),355000.0,77.0,4610.0,La Garde,Tra Champ Mille
2022-10-03,2022,2022-10,Grande surface / Maison,546150.0,122.0,4477.0,Sect. EL,Che De La Croix Du Sud
2022-10-03,2022,2022-10,Appartement (T2-T3),166000.0,54.0,3074.0,Saint-Roch,Rue Camille Chaigneau
2022-10-03,2022,2022-10,Appartement (T2-T3),128000.0,58.0,2207.0,La Chapelle,Rue Sainte Germaine
2022-10-03,2022,2022-10,Grande surface / Maison,962100.0,136.0,7074.0,Saint-Roch,Vc Beau Sejour
2022-09-30,2022,2022-09,Appartement (T3-T4),142000.0,68.0,2088.0,Saint-Roch,Rue Moreau
2022-09-30,2022,2022-09,Appartement (T2-T3),108000.0,33.0,3273.0,Bon Rencontre,Rue Pomme De Pin
2022-09-30,2022,2022-09,Studio,114000.0,28.0,4071.0,Saint-Antoine,Rue Courbet
2022-09-30,2022,2022-09,Studio,250000.0,29.0,8621.0,La Garde,Bd De L Escaillon
2022-09-30,2022,2022-09,Grande surface / Maison,680000.0,122.0,5574.0,Saint-Roch,Rue Docteur Jouany
2022-09-30,2022,2022-09,Appartement (T3-T4),179000.0,69.0,2594.0,Saint-Antoine,Av Du Marechal Foch
2022-09-30,2022,2022-09,Appartement (T3-T4),170000.0,117.0,1453.0,La Garde,Rue Octave Teissier
2022-09-30,2022,2022-09,Appartement (T3-T4),440000.0,83.0,5301.0,Saint-Jean du Var,Av De La Resistance
2022-09-30,2022,2022-09,Appartement (T3-T4),166000.0,78.0,2128.0,Aguillon,Chem Vx Chemin De Ste Musse
2022-09-30,2022,2022-09,Appartement (T3-T4),555000.0,100.0,5550.0,Sect. EL,Che Des Quatre Vents
2022-09-30,2022,2022-09,Appartement (T2-T3),200000.0,60.0,3333.0,Champs-de-Mars,Av Joseph Louis Ortolan
2022-09-30,2022,2022-09,Appartement (T3-T4),320000.0,114.0,2807.0,Saint-Antoine,Av Du Marechal Foch
2022-09-30,2022,2022-09,Appartement (T3-T4),440000.0,78.0,5641.0,Sect. DT,Che De L Oratoire
2022-09-30,2022,2022-09,Appartement (T3-T4),103500.0,70.0,1479.0,La Garde,Cite Las Plaisance
2022-09-30,2022,2022-09,Appartement (T2-T3),126000.0,60.0,2100.0,Haute-ville,Av De Valbourdin
2022-09-30,2022,2022-09,Appartement (T2-T3),268000.0,55.0,4873.0,La Garde,Imp Gasquet
2022-09-30,2022,2022-09,Appartement (T3-T4),102000.0,68.0,1500.0,Brunet,Rue Reverend Pere De Foucauld
2022-09-30,2022,2022-09,Appartement (T2-T3),40000.0,34.0,1176.0,Bon Rencontre,Rue Des Tombades
2022-09-30,2022,2022-09,Appartement (T2-T3),287550.0,59.0,4874.0,Beaulieu,Av De La Resistance
2022-09-30,2022,2022-09,Studio,85090.0,18.0,4727.0,La Chapelle,Bd Edgar Amigas
2022-09-30,2022,2022-09,Appartement (T2-T3),95000.0,54.0,1759.0,Bon Rencontre,Rue Chevalier Paul
2022-09-30,2022,2022-09,Appartement (T2-T3),86000.0,38.0,2263.0,Bon Rencontre,Rue Ferdinand Brunetiere
2022-09-29,2022,2022-09,Appartement (T3-T4),165000.0,75.0,2200.0,La Chapelle,Av Francois Cuzin
2022-09-29,2022,2022-09,Grande surface / Maison,730000.0,145.0,5034.0,Brunet,Av Louis Sorel
2022-09-29,2022,2022-09,Appartement (T2-T3),145000.0,53.0,2736.0,La Serinette,All Du 8 Mai 1945
2022-09-29,2022,2022-09,Appartement (T3-T4),160000.0,102.0,1569.0,Faron,Av Aristide Briand
2022-09-29,2022,2022-09,Appartement (T3-T4),610000.0,77.0,7922.0,Brunet,Che De Mogador
2022-09-29,2022,2022-09,Appartement (T2-T3),124000.0,53.0,2340.0,La Serinette,All Du 8 Mai 1945
2022-09-29,2022,2022-09,Studio,50000.0,14.0,3571.0,Saint-Antoine,Rue Mirabeau
2022-09-29,2022,2022-09,Appartement (T2-T3),91000.0,30.0,3033.0,Bon Rencontre,Rue Paul Lendrin
2022-09-29,2022,2022-09,Studio,85000.0,21.0,4048.0,Haute-ville,Av De Claret
2022-09-29,2022,2022-09,Appartement (T2-T3),62000.0,30.0,2067.0,La Chapelle,Bd Marechal Joffre
2022-09-29,2022,2022-09,Bien exceptionnel,487000.0,314.0,1551.0,Haute-ville,Bd Bauchiere
2022-09-29,2022,2022-09,Appartement (T3-T4),202000.0,80.0,2525.0,Cap Brun,Imp Canonica
2022-09-29,2022,2022-09,Appartement (T2-T3),85400.0,42.0,2033.0,Bon Rencontre,Rue De Pomet
2022-09-29,2022,2022-09,Appartement (T2-T3),99900.0,42.0,2379.0,Haute-ville,Che De Plaisance
2022-09-29,2022,2022-09,Appartement (T3-T4),1100000.0,115.0,9565.0,Saint-Antoine,Rue Peiresc
2022-09-29,2022,2022-09,Appartement (T2-T3),76000.0,37.0,2054.0,Le Mourillon,Bd De La Roseraie
2022-09-29,2022,2022-09,Studio,46000.0,22.0,2091.0,Saint-Antoine,Rue Courbet
2022-09-29,2022,2022-09,Appartement (T3-T4),243800.0,87.0,2802.0,Saint-Antoine,Rue De Chabannes
2022-09-29,2022,2022-09,Appartement (T2-T3),102900.0,48.0,2144.0,Saint-Roch,Av Du 1Er Bataillon Choc
2022-09-29,2022,2022-09,Appartement (T2-T3),95000.0,42.0,2262.0,Valbertrand,Pl Noel Blache
2022-09-29,2022,2022-09,Appartement (T3-T4),235000.0,71.0,3310.0,La Garde,Bd Delescluze
2022-09-29,2022,2022-09,Bien exceptionnel,355000.0,250.0,1420.0,Pont du Las,Av Colonel Picot
2022-09-28,2022,2022-09,Appartement (T3-T4),127500.0,67.0,1903.0,Porte d'Italie,Rue Marius Touzet
2022-09-28,2022,2022-09,Studio,90000.0,18.0,5000.0,Brunet,Rue Amiral Nomy
2022-09-28,2022,2022-09,Appartement (T2-T3),154000.0,54.0,2852.0,Porte d'Italie,Rue Marius Touzet
2022-09-28,2022,2022-09,Appartement (T2-T3),90000.0,43.0,2093.0,Porte d'Italie,Av Frederic Passy
2022-09-28,2022,2022-09,Appartement (T2-T3),71000.0,49.0,1449.0,Porte d'Italie,Rue Sylvain
2022-09-28,2022,2022-09,Appartement (T2-T3),115000.0,46.0,2500.0,Saint-Roch,Che Du Pont De Bois
2022-09-28,2022,2022-09,Appartement (T2-T3),127500.0,52.0,2452.0,Porte d'Italie,Rue Marius Touzet
2022-09-28,2022,2022-09,Appartement (T2-T3),132500.0,52.0,2548.0,Valbertrand,Rue Picot
2022-09-28,2022,2022-09,Appartement (T3-T4),190000.0,74.0,2568.0,Bon Rencontre,Pl Gambetta
2022-09-28,2022,2022-09,Appartement (T3-T4),123500.0,107.0,1154.0,La Chapelle,Rue George Sand
2022-09-28,2022,2022-09,Studio,160400.0,21.0,7638.0,Sect. DS,Av Andre Le Chatelier
2022-09-28,2022,2022-09,Appartement (T2-T3),85000.0,34.0,2500.0,Aguillon,Av Colonel Picot
2022-09-28,2022,2022-09,Appartement (T2-T3),109000.0,40.0,2725.0,Saint-Antoine,Rue Mirabeau
2022-09-28,2022,2022-09,Appartement (T2-T3),185500.0,60.0,3092.0,Haute-ville,Rue Docteur Perrimond
2022-09-28,2022,2022-09,Appartement (T3-T4),294500.0,117.0,2517.0,Brunet,Rue Cezanne
2022-09-28,2022,2022-09,Appartement (T2-T3),97000.0,43.0,2256.0,Haute-ville,Rue Victor Reymonenq
2022-09-27,2022,2022-09,Appartement (T2-T3),130000.0,56.0,2321.0,La Rode,Rue De Nice
2022-09-27,2022,2022-09,Appartement (T3-T4),249000.0,82.0,3037.0,Sainte-Musse,Bd Bazeilles
2022-09-27,2022,2022-09,Studio,57000.0,20.0,2850.0,Saint-Roch,Bd Flamenq
2022-09-27,2022,2022-09,Studio,62000.0,29.0,2138.0,Saint-Roch,Tra Lacordaire
